,test,style,body,color,fuel,model_date,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,vehicle_title,description,features,ownership,price
5173,0,30d ,внедорожник,белый,дизель,2014,5,2015,автоматческая,3.0,249,50000,полный,Левый,Битый,2,,Базовая,[],,299999
5174,0,328i ,купе,жёлтый,бензин,1990,2,1992,механическая,2.8,193,500000,задний,Левый,Не требует ремонта,4,,Базовая,[],,2000000
5175,0,525i ,седан,синий,бензин,1988,4,1995,автоматческая,2.5,192,500000,задний,Левый,Не требует ремонта,4,,Базовая,[],,120000
5176,0,730d ,седан,синий,дизель,1998,4,1999,автоматческая,2.9,184,500000,задний,Левый,Не требует ремонта,3,,Базовая,[],,399999
5177,0,525i ,седан,серебряный,бензин,2000,4,2002,автоматческая,2.5,192,500000,задний,Левый,Битый,2,,Базовая,[],,50000
5178,0,4,купе,синий,бензин,2007,2,2012,роботизированная,4.0,420,50046,задний,Левый,Не требует ремонта,1,,Базовая,[],,2049999
5179,0,20d ,внедорожник,чёрный,дизель,2014,5,2016,автоматческая,2.0,190,50089,полный,Левый,Не требует ремонта,2,,,"[Гидроусилитель, Климат многозонный, Кожа, Передних сидений, Задних сидений, Зеркал, Передних сидений, Передние и задние, Зеркал, Складывания зеркал, Бортовой компьютер, Камера заднего вида, Круиз-контроль, Парктроник задний, Парктроник передний, Парктроник задний, Датчик дождя, Датчик света, Центральный замок, Иммобилайзер, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), CD/DVD/Blu-ray, AUX, Bluetooth, Управление на руле, Ксеноновые, Омыватели фар, Противотуманные]",,2090000
5180,0,30d xDrive Steptronic ,внедорожник,чёрный,дизель,2013,5,2017,автоматческая,3.0,249,50300,полный,Левый,Не требует ремонта,2,,M Sport,"[Электрогидроусилитель, Климат многозонный, Комбинированный, Кожаный руль, Зеркал, Руля, Передних сидений, Заднего стекла, Передние и задние, Передних сидений, Зеркал, Передних сидений, Парктроник передний, Парктроник задний, Бортовой компьютер, Центральный замок, Фронтальные, Боковые передние, Антипробуксовочная система (ASR), Антиблокировочная система тормозов (ABS), CD/DVD/Blu-ray, USB, GPS-навигатор, Ксеноновые, Противотуманные]",,3597000
5181,0,118i ,хетчбэк,синий,бензин,2015,5,2017,автоматческая,1.5,136,50541,задний,Левый,Не требует ремонта,1,,,"[Климат однозонный, Ткань, Передних сидений, Задних сидений, Передние и задние, Центральный замок, Иммобилайзер, Фронтальные, Фронтальные, Антиблокировочная система тормозов (ABS), CD/DVD/Blu-ray, Управление на руле]",,1269000
5182,0,520d xDrive Steptronic ,седан,серый,дизель,2016,4,2019,автоматческая,2.0,190,5070,полный,Левый,Не требует ремонта,1,,,"[Гидроусилитель, Климат многозонный, Комбинированный, Кожаный руль, Передних сидений, Задних сидений, Зеркал, Передних сидений, Передние и задние, Зеркал, Складывания зеркал, Бортовой компьютер, Камера заднего вида, Круиз-контроль, Парктроник задний, Парктроник передний, Парктроник задний, Датчик дождя, Датчик света, Центральный замок, Сигнализация, Иммобилайзер, Фронтальные, Коленные, Фронтальные, Боковые задние, Боковые передние, Шторки, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), CD/DVD/Blu-ray, AUX, Bluetooth, USB, GPS-навигатор, Управление на руле, Светодиодные, Омыватели фар, Противотуманные]",,2918000
5183,0,325i ,седан,синий,бензин,1998,4,1999,механическая,2.5,192,507250,задний,Левый,Не требует ремонта,4,,Базовая,[],,500000
5184,0,35i xDrive Steptronic ,внедорожник,чёрный,бензин,2013,5,2017,автоматческая,3.0,306,50750,полный,Левый,Не требует ремонта,1,,Luxury,[],,3300000
5185,0,30d ,внедорожник,серый,дизель,2014,5,2017,автоматческая,3.0,249,50869,полный,Левый,Не требует ремонта,1,,Luxury,"[Электрогидроусилитель, Климат многозонный, Кожа, Кожаный руль, Передних сидений, Задних сидений, Руля, Зеркал, Заднего стекла, Передние и задние, Передних сидений, Зеркал, Рулевой колонки, Передних сидений, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Камера заднего вида, Круиз-контроль, Бортовой компьютер, Сигнализация, Центральный замок, Иммобилайзер, Фронтальные, Шторки, Боковые передние, Антиблокировочная система тормозов (ABS), Система курсовой устойчивости (ESP/ESC/DSC), CD/DVD/Blu-ray, MP3, Видео, Управление на руле, USB, AUX, Bluetooth, GPS-навигатор, 8+ колонок, Сабвуфер, Светодиодные, Противотуманные, Омыватели фар, Адаптивное освещение, 19"", Есть сервисная книжка, На гарантии]",,3425000
5186,0,30d xDrive Steptronic ,внедорожник,чёрный,дизель,2013,5,2017,автоматческая,3.0,249,51000,полный,Левый,Не требует ремонта,1,,M Sport,[],,3450000
5187,0,320i ,седан,белый,бензин,2011,4,2012,автоматческая,2.0,184,51000,задний,Левый,Битый,3,,Базовая,[],,50000
5188,0,4.4,внедорожник,красный,бензин,2009,5,2012,автоматческая,4.4,555,51000,полный,Левый,Не требует ремонта,3,,M,[],,1800000
5189,0,535i xDrive Steptronic ,хетчбэк,коричневый,бензин,2013,5,2013,автоматческая,3.0,306,51000,полный,Левый,Битый,1,,Base,[],,1075000
5190,0,50i ,внедорожник,чёрный,бензин,2007,5,2011,автоматческая,4.4,407,51000,полный,Правый,Не требует ремонта,1,,Базовая,[],,580000
5191,0,525i ,седан,красный,бензин,1988,4,1993,механическая,2.5,192,510568,задний,Правый,Не требует ремонта,3,,Базовая,[],,150000
5192,0,118i ,хетчбэк,чёрный,бензин,2015,5,2015,автоматческая,1.5,136,51130,задний,Левый,Не требует ремонта,2,,Базовая,"[Кондиционер, Ткань, Кожаный руль, Зеркал, Передние и задние, Зеркал, Парктроник задний, Бортовой компьютер, Центральный замок, Иммобилайзер, Фронтальные, Шторки, Боковые передние, Антиблокировочная система тормозов (ABS), Система курсовой устойчивости (ESP/ESC/DSC), CD/DVD/Blu-ray, MP3, AUX, Противотуманные]",,1039000
5193,0,30d ,внедорожник,чёрный,дизель,2014,5,2015,автоматческая,3.0,249,51131,полный,Левый,Не требует ремонта,1,,Luxury,"[Гидроусилитель, Климат многозонный, Кожа, Кожаный руль, Передних сидений, Руля, Зеркал, Заднего стекла, Передние и задние, Передних сидений, Зеркал, Рулевой колонки, Передних сидений, Рулевой колонки, Датчик дождя, Датчик света, Парктроник задний, Камера заднего вида, Круиз-контроль, Бортовой компьютер, Сигнализация, Центральный замок, Иммобилайзер, Фронтальные, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), CD/DVD/Blu-ray, MP3, GPS-навигатор, Светодиодные, Противотуманные, Омыватели фар, Адаптивное освещение, 19""]",,2767000
5194,0,528i xDrive ,седан,синий,бензин,2013,4,2014,автоматческая,2.0,245,51180,полный,Левый,Не требует ремонта,3,,Базовая,[],,1328021
5195,0,40i xDrive Steptronic ,внедорожник,чёрный,бензин,2018,5,2019,автоматческая,3.0,340,5121,полный,Левый,Не требует ремонта,1,,Luxury,"[Климат многозонный, Кожа, Кожаный руль, Передних сидений, Руля, Зеркал, Передние и задние, Передних сидений, Зеркал, Передних сидений, Автоматический парковщик, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Камера заднего вида, Круиз-контроль, Бортовой компьютер, Центральный замок, Иммобилайзер, Фронтальные, Шторки, Боковые передние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), Система экстренного торможения (EBA/BAS/BA), CD/DVD/Blu-ray, Управление на руле, USB, AUX, Bluetooth, GPS-навигатор, Светодиодные, Противотуманные, Адаптивное освещение, 19""]",,5104000
5196,0,40d xDrive Steptronic ,внедорожник,чёрный,дизель,2013,5,2016,автоматческая,3.0,313,51265,полный,Левый,Не требует ремонта,1,,Базовая,"[Гидроусилитель, Климат многозонный, Кожа, Кожаный руль, Люк, Передних сидений, Руля, Зеркал, Заднего стекла, Передние и задние, Передних сидений, Зеркал, Рулевой колонки, Передних сидений, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Круиз-контроль, Бортовой компьютер, Центральный замок, Иммобилайзер, Фронтальные, Боковые передние, Боковые задние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), MP3, Радио, Bluetooth, GPS-навигатор, Светодиодные, Противотуманные]",,2897000
5197,0,30d ,внедорожник,белый,дизель,2014,5,2016,автоматческая,3.0,249,51303,полный,Левый,Не требует ремонта,2,,,"[Гидроусилитель, Климат многозонный, Кожа, Передних сидений, Задних сидений, Зеркал, Руля, Передние и задние, Рулевой колонки, Зеркал, Складывания зеркал, Бортовой компьютер, Камера заднего вида, Круиз-контроль, Парктроник задний, Парктроник передний, Датчик дождя, Датчик света, Центральный замок, Иммобилайзер, Фронтальные, Фронтальные, Боковые задние, Боковые передние, Антиблокировочная система тормозов (ABS), CD/DVD/Blu-ray, AUX, Bluetooth, USB, GPS-навигатор, Управление на руле, Ксеноновые, Омыватели фар, Противотуманные]",,3029000
5198,0,520i Steptronic ,седан,чёрный,бензин,2016,4,2017,автоматческая,2.0,184,51342,задний,Левый,Не требует ремонта,1,,,[],,1900000
5199,0,740d xDrive Steptronic ,седан,чёрный,дизель,2019,4,2019,автоматческая,3.0,320,5145,полный,Левый,Не требует ремонта,1,,Base,"[Климат многозонный, Кожа, Кожаный руль, Люк, Передних сидений, Руля, Зеркал, Передние и задние, Передних сидений, Зеркал, Передних сидений, Автоматический парковщик, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Камера заднего вида, Круиз-контроль, Бортовой компьютер, Сигнализация, Центральный замок, Иммобилайзер, Фронтальные, Коленные, Шторки, Боковые передние, Боковые задние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), Система экстренного торможения (EBA/BAS/BA), Управление на руле, USB, AUX, Bluetooth, GPS-навигатор, Светодиодные, Омыватели фар, Адаптивное освещение, 18""]",,6865159
5200,0,320d ,седан,серый,дизель,2018,4,2019,автоматческая,2.0,190,5146,задний,Левый,Не требует ремонта,1,,Base,"[Климат многозонный, Комбинированный, Кожаный руль, Передних сидений, Руля, Зеркал, Передние и задние, Зеркал, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Круиз-контроль, Бортовой компьютер, Центральный замок, Иммобилайзер, Фронтальные, Шторки, Боковые передние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), Система экстренного торможения (EBA/BAS/BA), Управление на руле, USB, AUX, Bluetooth, Светодиодные, Противотуманные, 19""]",,2580000
5201,0,320d ,седан,серый,дизель,2018,4,2019,автоматческая,2.0,190,5146,задний,Левый,Не требует ремонта,1,,Base,"[Климат многозонный, Комбинированный, Кожаный руль, Передних сидений, Руля, Зеркал, Передние и задние, Зеркал, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Круиз-контроль, Бортовой компьютер, Центральный замок, Иммобилайзер, Фронтальные, Шторки, Боковые передние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), Система экстренного торможения (EBA/BAS/BA), Управление на руле, USB, AUX, Bluetooth, Светодиодные, Противотуманные, 19""]",,2580000
5202,0,25d xDrive Steptronic ,внедорожник,серый,дизель,2013,5,2017,автоматческая,3.0,218,51525,полный,Левый,Не требует ремонта,1,,Business,"[Климат однозонный, Кожа, Кожаный руль, Передних сидений, Руля, Зеркал, Передние и задние, Передних сидений, Зеркал, Передних сидений, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Круиз-контроль, Бортовой компьютер, Центральный замок, Иммобилайзер, Фронтальные, Шторки, Боковые передние, Антиблокировочная система тормозов (ABS), Система курсовой устойчивости (ESP/ESC/DSC), CD/DVD/Blu-ray, Управление на руле, USB, AUX, Bluetooth, GPS-навигатор, Ксеноновые, Противотуманные, Омыватели фар, 18""]",,2999000
5203,0,35i xDrive Steptronic ,внедорожник,синий,бензин,2013,5,2014,автоматческая,3.0,306,51581,полный,Левый,Не требует ремонта,1,,,[],,2297000
5204,0,528i ,седан,зелёный,бензин,1995,4,1998,автоматческая,2.8,193,518000,задний,Левый,Не требует ремонта,4,,Базовая,[],,175000
5205,0,30d ,внедорожник,чёрный,дизель,2014,5,2017,автоматческая,3.0,249,51813,полный,Левый,Не требует ремонта,1,,Базовая,[],,3599000
5206,0,40d ,внедорожник,чёрный,дизель,2014,5,2017,автоматческая,3.0,313,52000,полный,Левый,Не требует ремонта,1,,M Sport,"[Есть сервисная книжка, На гарантии]",,3400000
5207,0,740Ld xDrive Steptronic ,седан,серый,дизель,2015,4,2016,автоматческая,3.0,320,52000,полный,Левый,Не требует ремонта,1,,Base,"[Электрогидроусилитель, Климат многозонный, Кожа, Кожаный руль, Передних сидений, Задних сидений, Руля, Зеркал, Заднего стекла, Передние и задние, Передних сидений, Зеркал, Рулевой колонки, Передних сидений, Рулевой колонки, Автоматический парковщик, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Камера заднего вида, Круиз-контроль, Бортовой компьютер, Сигнализация, Центральный замок, Иммобилайзер, Фронтальные, Шторки, Боковые передние, Боковые задние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), Система экстренного торможения (EBA/BAS/BA), CD/DVD/Blu-ray, MP3, Радио, Видео, Управление на руле, USB, AUX, Bluetooth, GPS-навигатор, Сабвуфер, Светодиодные, Противотуманные, Омыватели фар, Адаптивное освещение, 19"", Есть сервисная книжка]",,3350000
5208,0,523i ,седан,синий,бензин,1995,4,1999,автоматческая,2.5,170,520000,задний,Левый,Не требует ремонта,4,,Базовая,[],,170000
5209,0,650i ,купе,синий,бензин,2011,2,2012,автоматческая,4.4,407,52105,задний,Левый,Не требует ремонта,2,,,[],,1480000
5210,0,420i xDrive ,купе,белый,бензин,2013,2,2016,автоматческая,2.0,184,52155,полный,Левый,Не требует ремонта,1,,,"[Климат многозонный, Кожа, Передних сидений, Задних сидений, Передних сидений, Передние и задние, Камера заднего вида, Парктроник задний, Парктроник передний, Датчик дождя, Датчик света, Центральный замок, Сигнализация, Иммобилайзер, Фронтальные, Фронтальные, Боковые передние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), AUX, Bluetooth, Ксеноновые, Противотуманные]",,1799000
5211,0,520i Steptronic ,седан,чёрный,бензин,2016,4,2018,автоматческая,2.0,184,52235,задний,Левый,Не требует ремонта,1,,Base,[],,2450000
5212,0,523i ,седан,серый,бензин,1995,4,1997,механическая,2.5,170,523556,задний,Левый,Не требует ремонта,4,,Базовая,[],,235000
5213,0,316i ,седан,коричневый,бензин,2011,4,2013,автоматческая,1.6,136,52500,задний,Левый,Не требует ремонта,3,,Базовая,[],,1000000
5214,0,535i ,седан,серый,бензин,1988,4,1991,автоматческая,3.4,211,525000,задний,Левый,Не требует ремонта,4,,Базовая,"[Гидроусилитель, Кондиционер, Передних сидений, Заднего стекла, Передние и задние, Передних сидений, Рулевой колонки, Круиз-контроль, Бортовой компьютер, Сигнализация, Центральный замок, Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), Электронная блокировка дифференциала (EDS/XDS/ETS), MP3, Радио, Bluetooth, 6 колонок, Галогенные, Противотуманные, 15"", Зимние шины в комплекте]",,100000
5215,0,740Li xDrive Steptronic ,седан,серый,бензин,2015,4,2016,автоматческая,3.0,326,52600,полный,Левый,Не требует ремонта,2,,Luxury,"[Гидроусилитель, Управление на руле, Атермальное остекление, Кожа, Кожаный руль, Люк, Передних сидений, Задних сидений, Зеркал, Заднего стекла, Руля, Передних сидений, Задних сидений, Зеркал, Рулевой колонки, Складывания зеркал, Передних сидений, Задних сидений, Зеркал, Рулевой колонки, Автоматический парковщик, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Система контроля слепых зон, Камера заднего вида, Круиз-контроль, Бортовой компьютер, Сигнализация, Фронтальные, Шторки, Боковые передние, Боковые задние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), Система распределения тормозных усилий (EBD/EBV), Система экстренного торможения (EBA/BAS/BA), CD/DVD/Blu-ray, MP3, Радио, Видео, Управление на руле, USB, AUX, Bluetooth, GPS-навигатор, 8+ колонок, Сабвуфер, Светодиодные, Противотуманные, Омыватели фар, Адаптивное освещение, 20"", Есть сервисная книжка, Обслуживался у дилера]",,3500000
5216,0,750Li xDrive Steptronic ,седан,чёрный,бензин,2015,4,2018,автоматческая,4.4,450,52642,полный,Левый,Не требует ремонта,2,,,"[Гидроусилитель, Климат многозонный, Кожа, Кожаный руль, Передних сидений, Задних сидений, Зеркал, Руля, Задних сидений, Передних сидений, Передние и задние, Рулевой колонки, Складывания зеркал, Передних сидений, Круиз-контроль, Бортовой компьютер, Камера заднего вида, Парктроник задний, Парктроник передний, Автоматический парковщик, Парктроник задний, Система контроля слепых зон, Датчик дождя, Датчик света, Центральный замок, Иммобилайзер, Фронтальные, Коленные, Фронтальные, Боковые задние, Боковые передние, Шторки, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), Система экстренного торможения (EBA/BAS/BA), CD/DVD/Blu-ray, Bluetooth, GPS-навигатор, Управление на руле, Светодиодные, Омыватели фар, Адаптивное освещение]",,4127000
5217,0,40i xDrive Steptronic ,внедорожник,белый,бензин,2018,5,2019,автоматческая,3.0,340,5269,полный,Левый,Не требует ремонта,1,,Base,"[Гидроусилитель, Кожа, Центральный замок, Антипробуксовочная система (ASR), Светодиодные]",,5997000
5218,0,740Li xDrive Steptronic ,седан,чёрный,бензин,2015,4,2015,автоматческая,3.0,326,52766,полный,Левый,Не требует ремонта,2,,,"[Гидроусилитель, Климат многозонный, Кожа, Люк, Кожаный руль, Передних сидений, Задних сидений, Зеркал, Руля, Задних сидений, Передних сидений, Передние и задние, Рулевой колонки, Зеркал, Складывания зеркал, Задних сидений, Передних сидений, Бортовой компьютер, Камера заднего вида, Круиз-контроль, Парктроник задний, Парктроник передний, Парктроник задний, Датчик дождя, Датчик света, Центральный замок, Сигнализация, Иммобилайзер, Фронтальные, Коленные, Фронтальные, Боковые задние, Боковые передние, Шторки, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Bluetooth, USB, TV, GPS-навигатор, Управление на руле, Ксеноновые, Омыватели фар, Противотуманные, Адаптивное освещение]",,1999000
5219,0,30d ,внедорожник,чёрный,дизель,2014,5,2018,автоматческая,3.0,249,52843,полный,Левый,Не требует ремонта,1,,M Sport,"[Передних сидений, Зеркал, Передних сидений, Датчик дождя, Датчик света, Центральный замок, Иммобилайзер, USB, AUX, Bluetooth, GPS-навигатор, Противотуманные, Омыватели фар, Адаптивное освещение]",,3700000
5220,0,35i ,внедорожник,коричневый,бензин,2014,5,2015,автоматческая,3.0,306,53000,полный,Левый,Не требует ремонта,1,,,[],,2630000
5221,0,430i Steptronic ,кабриолет,чёрный,бензин,2017,2,2017,автоматческая,2.0,249,53000,задний,Левый,Не требует ремонта,1,,Base,[],,2600000
5222,0,520d xDrive Steptronic ,седан,белый,дизель,2016,4,2018,автоматческая,2.0,190,53000,полный,Левый,Не требует ремонта,2,,M Sport,[],,2550000
5223,0,520i ,седан,бежевый,бензин,2009,4,2013,автоматческая,2.0,184,53000,задний,Левый,Не требует ремонта,1,,Базовая,[],,1150000
5224,0,523i ,седан,чёрный,бензин,1995,4,1998,автоматческая,2.5,170,530000,задний,Левый,Не требует ремонта,4,,Базовая,[],,380000
5225,0,25d xDrive Steptronic ,внедорожник,чёрный,дизель,2013,5,2016,автоматческая,3.0,218,53006,полный,Левый,Не требует ремонта,1,,Business,"[Кожа, Передних сидений, Зеркал, Передние и задние, Передних сидений, Зеркал, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Центральный замок, Иммобилайзер, Фронтальные, Боковые передние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), CD/DVD/Blu-ray, MP3, Управление на руле, GPS-навигатор, Ксеноновые, Противотуманные]",,2424000
5226,0,40i xDrive Steptronic ,внедорожник,белый,бензин,2018,5,2019,автоматческая,3.0,340,531,полный,Левый,Не требует ремонта,1,,Luxury,"[Есть сервисная книжка, На гарантии]",,4990000
5227,0,30d ,внедорожник,чёрный,дизель,2014,5,2015,автоматческая,3.0,249,53125,полный,Левый,Не требует ремонта,1,,Luxury,[],,2850000
5228,0,30d xDrive Steptronic ,внедорожник,серый,дизель,2017,5,2018,автоматческая,3.0,249,53130,полный,Левый,Не требует ремонта,1,,,[],,3600000
5229,0,30d xDrive ,внедорожник,белый,дизель,2010,5,2014,автоматческая,3.0,249,53205,полный,Левый,Не требует ремонта,1,,,"[Гидроусилитель, Климат многозонный, Управление на руле, Кожа, Люк, Кожаный руль, Передних сидений, Зеркал, Руля, Передние и задние, Зеркал, Складывания зеркал, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Круиз-контроль, Бортовой компьютер, Центральный замок, Иммобилайзер, Фронтальные, Боковые передние, Антиблокировочная система тормозов (ABS), Система курсовой устойчивости (ESP/ESC/DSC), CD/DVD/Blu-ray, Радио, GPS-навигатор, Управление на руле, USB, AUX, Bluetooth, Ксеноновые, Противотуманные, Омыватели фар, 18""]",,1578000
5230,0,40d xDrive Steptronic ,внедорожник,серый,дизель,2013,5,2017,автоматческая,3.0,313,53249,полный,Левый,Не требует ремонта,2,,M Sport,"[Электроусилитель, Климат многозонный, Комбинированный, Кожаный руль, Передних сидений, Руля, Зеркал, Передние и задние, Передних сидений, Зеркал, Рулевой колонки, Передних сидений, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Система контроля слепых зон, Камера заднего вида, Круиз-контроль, Бортовой компьютер, Сигнализация, Центральный замок, Иммобилайзер, Фронтальные, Шторки, Боковые передние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), Система экстренного торможения (EBA/BAS/BA), CD/DVD/Blu-ray, MP3, Радио, Управление на руле, USB, AUX, Bluetooth, GPS-навигатор, Светодиодные, Противотуманные, Омыватели фар, Адаптивное освещение, 20"", Есть сервисная книжка]",,3916000
5231,0,30d ,внедорожник,чёрный,дизель,2014,5,2017,автоматческая,3.0,249,53283,полный,Левый,Не требует ремонта,2,,,"[Гидроусилитель, Климат многозонный, Кожа, Кожаный руль, Передних сидений, Задних сидений, Зеркал, Задних сидений, Передних сидений, Передние и задние, Рулевой колонки, Зеркал, Складывания зеркал, Передних сидений, Бортовой компьютер, Круиз-контроль, Парктроник задний, Парктроник передний, Парктроник задний, Датчик дождя, Датчик света, Центральный замок, Иммобилайзер, Фронтальные, Фронтальные, Боковые задние, Боковые передние, Шторки, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), AUX, Bluetooth, USB, GPS-навигатор, Управление на руле, Ксеноновые, Адаптивное освещение]",,3407000
5232,0,750Li ,седан,чёрный,бензин,2008,4,2009,автоматческая,4.4,407,53495,задний,Левый,Не требует ремонта,4,,Базовая,"[Электрогидроусилитель, Климат многозонный, Кожа, Передних сидений, Задних сидений, Руля, Зеркал, Заднего стекла, Передние и задние, Передних сидений, Задних сидений, Зеркал, Рулевой колонки, Передних сидений, Рулевой колонки, Датчик дождя, Парктроник задний, Парктроник передний, Круиз-контроль, Бортовой компьютер, Сигнализация, Центральный замок, Иммобилайзер, Фронтальные, Шторки, Боковые передние, Боковые задние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), Система экстренного торможения (EBA/BAS/BA), CD/DVD/Blu-ray, MP3, Радио, TV, Видео, Управление на руле, USB, AUX, Bluetooth, GPS-навигатор, 8+ колонок, Ксеноновые, Противотуманные, Омыватели фар, Адаптивное освещение, 19"", Есть сервисная книжка]",,3490000
5233,0,535i ,седан,серебряный,бензин,1995,4,1997,автоматческая,3.5,235,535000,задний,Левый,Не требует ремонта,4,,Базовая,[],,320000
5234,0,30d ,внедорожник,чёрный,дизель,2014,5,2018,автоматческая,3.0,249,53612,полный,Левый,Не требует ремонта,1,,,"[Гидроусилитель, Климат многозонный, Кожа, Кожаный руль, Передних сидений, Задних сидений, Передние и задние, Бортовой компьютер, Камера заднего вида, Парктроник задний, Датчик дождя, Датчик света, Фронтальные, Фронтальные, Боковые задние, Боковые передние, Антиблокировочная система тормозов (ABS), CD/DVD/Blu-ray, AUX, USB, Управление на руле, Ксеноновые, Противотуманные]",,3469000
5235,0,30d xDrive Steptronic ,внедорожник,чёрный,дизель,2018,5,2018,автоматческая,3.0,249,53618,полный,Левый,Не требует ремонта,1,,Base,"[Климат многозонный, Кожа, Кожаный руль, Передних сидений, Руля, Зеркал, Передние и задние, Передних сидений, Зеркал, Передних сидений, Датчик дождя, Датчик света, Парктроник задний, Парктроник передний, Круиз-контроль, Бортовой компьютер, Сигнализация, Центральный замок, Иммобилайзер, Фронтальные, Шторки, Боковые передние, Боковые задние, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), Система курсовой устойчивости (ESP/ESC/DSC), Система экстренного торможения (EBA/BAS/BA), Управление на руле, USB, AUX, Bluetooth, GPS-навигатор, Светодиодные, Противотуманные, 19""]",,4675000
5236,0,420d xDrive ,купе,белый,дизель,2013,2,2015,автоматческая,2.0,190,53694,полный,Левый,Не требует ремонта,4,,,"[Гидроусилитель, Климат многозонный, Ткань, Кожаный руль, Передних сидений, Задних сидений, Зеркал, Руля, Передних сидений, Передние и задние, Зеркал, Бортовой компьютер, Камера заднего вида, Круиз-контроль, Парктроник задний, Парктроник передний, Парктроник задний, Датчик дождя, Датчик света, Центральный замок, Фронтальные, Фронтальные, Боковые задние, Боковые передние, Шторки, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), AUX, Bluetooth, USB, Управление на руле, Противотуманные, Адаптивное освещение]",,1630000
5237,0,420d xDrive ,купе,белый,дизель,2013,2,2015,автоматческая,2.0,190,53694,полный,Левый,Не требует ремонта,4,,,"[Гидроусилитель, Климат многозонный, Ткань, Кожаный руль, Передних сидений, Задних сидений, Зеркал, Руля, Передних сидений, Передние и задние, Зеркал, Бортовой компьютер, Камера заднего вида, Круиз-контроль, Парктроник задний, Парктроник передний, Парктроник задний, Датчик дождя, Датчик света, Центральный замок, Фронтальные, Фронтальные, Боковые задние, Боковые передние, Шторки, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), AUX, Bluetooth, USB, Управление на руле, Противотуманные, Адаптивное освещение]",,1630000
5238,0,20d xDrive ,внедорожник,серый,дизель,2017,5,2018,автоматческая,2.0,190,53700,полный,Левый,Не требует ремонта,2,,,"[Климат многозонный, Кожа, Передних сидений, Задних сидений, Зеркал, Передние и задние, Зеркал, Бортовой компьютер, Круиз-контроль, Парктроник задний, Парктроник передний, Иммобилайзер, Антиблокировочная система тормозов (ABS), Антипробуксовочная система (ASR), CD/DVD/Blu-ray, Bluetooth, USB, Управление на руле, Ксеноновые, Омыватели фар]",,2048000
5239,0,420d xDrive Steptronic ,купе,синий,дизель,2017,2,2019,автоматческая,2.0,190,5372,полный,Левый,Не требует ремонта,1,,Base,"[Климат многозонный, Ткань, Кожаный руль, Передних сидений, Руля, Зеркал, Только передние, Зеркал, Датчик дождя, Датчик света, Парктроник задний, Бортовой компьютер, Центральный замок, Иммобилайзер, Фронтальные, Шторки, Боковые передние, Антиблокировочная система тормозов (ABS), Система курсовой устойчивости (ESP/ESC/DSC), Управление на руле, USB, AUX, Bluetooth, Светодиодные, Противотуманные, Омыватели фар, 18"", Есть сервисная книжка, На гарантии]",,2870997
